,x,yhat,y
1702,"[0.0, 0.38933710670439625, 0.5883685282012481, 1.0]",[0],[0]
1703,"[1.0, 0.5732140331236063, 0.2369661953773196, 1.0]",[0],[0]
1704,"[1.0, 0.4783436024243045, 0.181724749299337, 1.0]",[0],[0]
1705,"[0.0, 0.31131371649080225, 0.3284831415657494, 1.0]",[0],[0]
1706,"[0.0, 0.3904803196761116, 0.5790286066859909, 1.0]",[0],[0]
1707,"[0.0, 0.1336320575001582, 0.400112193434397, 1.0]",[0],[0]
1708,"[0.0, 0.34947370722284055, 0.5474704929658241, 1.0]",[0],[0]
1709,"[0.0, 0.14223383974261913, 0.3747290236410452, 1.0]",[0],[0]
1710,"[0.0, 0.16330073165153985, 0.4820812061716989, 1.0]",[0],[0]
1711,"[0.0, 0.5100807088188666, 0.5373175856308273, 1.0]",[0],[0]
1712,"[0.0, 0.4423708405364518, 0.4776097092135557, 1.0]",[0],[0]
1713,"[0.0, 0.10856934530326656, 0.491090897104746, 1.0]",[0],[0]
1714,"[0.0, 0.013697822668106636, 0.6022271927992859, 1.0]",[0],[0]
1715,"[1.0, 0.4942353694542061, 0.2032532212891845, 1.0]",[0],[0]
1716,"[1.0, 0.395295327134346, 0.3099727093095417, 1.0]",[0],[0]
1717,"[1.0, 0.42157716590961924, 0.3028131350027675, 1.0]",[0],[0]
1718,"[1.0, 0.5403964374825857, 0.20595308117839634, 1.0]",[0],[0]
1719,"[0.0, 0.723439701475078, 0.7758897731844336, 1.0]",[1],[1]
1720,"[0.0, 0.4200490871309983, 0.6191203325907194, 1.0]",[0],[0]
1721,"[1.0, 0.45969454392343606, 0.19972117090193423, 1.0]",[0],[0]
1722,"[1.0, 0.43901341364321045, 0.13166627596898733, 1.0]",[0],[0]
1723,"[0.0, 0.14042801476741085, 0.47811432746926874, 1.0]",[0],[0]
1724,"[0.0, 0.7677828506703701, 0.5804175509422554, 1.0]",[1],[1]
1725,"[0.0, 0.20715411237944428, 0.6775334795982606, 1.0]",[0],[0]
1726,"[0.0, 0.23315190787120063, 0.5023389381121571, 1.0]",[0],[0]
1727,"[0.0, 0.2169120742542334, 0.3570321882050661, 1.0]",[0],[0]
1728,"[0.0, 0.5621734402186692, 0.525300151153632, 1.0]",[0],[0]
1729,"[1.0, 0.6968270106745308, 0.22251187180190604, 1.0]",[0],[0]
1730,"[0.0, 0.3502122154651033, 0.5450516684330061, 1.0]",[0],[0]
1731,"[1.0, 0.37538273901189917, 0.26515863426713576, 1.0]",[0],[0]
1732,"[1.0, 0.5539924194955873, 0.24524109701198787, 1.0]",[0],[0]
1733,"[0.0, 0.2999537460513993, 0.3641880183305193, 1.0]",[0],[0]
1734,"[0.0, 0.5111397718827977, 0.5068826762947842, 1.0]",[0],[0]
1735,"[0.0, 0.03444015628566164, 0.627856522008126, 1.0]",[0],[0]
1736,"[1.0, 0.521317593992389, 0.19045873337182487, 1.0]",[0],[0]
1737,"[1.0, 0.3401925326878582, 0.1965364867272128, 1.0]",[0],[0]
1738,"[0.0, 0.31973370477786267, 0.5216942844329231, 1.0]",[0],[0]
1739,"[0.0, 0.1934189446460105, 0.2507434243407665, 1.0]",[0],[0]
1740,"[0.0, 0.08352054264409799, 0.4673409553888857, 1.0]",[0],[0]
1741,"[1.0, 0.39611838233485297, 0.07985333579636493, 1.0]",[0],[0]
1742,"[0.0, 0.21279022463470168, 0.5366341468910005, 1.0]",[0],[0]
1743,"[0.0, 0.4178924946912707, 0.7681564898902035, 1.0]",[0],[0]
1744,"[1.0, 0.7999665286349129, 0.3168972040977155, 1.0]",[1],[1]
1745,"[1.0, 0.42355790594760023, 0.3077254532195002, 1.0]",[0],[0]
1746,"[0.0, 0.2631332644401243, 0.2903326812770891, 1.0]",[0],[0]
1747,"[1.0, 0.057178958756669215, 0.24576183526599416, 1.0]",[0],[0]
1748,"[0.0, 0.4547695193170824, 0.6765227982293699, 1.0]",[0],[0]
1749,"[1.0, 0.28424729888595124, 0.29751159188763315, 1.0]",[0],[0]
1750,"[1.0, 0.36540753338338783, 0.181230476420922, 1.0]",[0],[0]
1751,"[1.0, 0.5865543367175129, 0.2541864911008731, 1.0]",[0],[0]
1752,"[0.0, 0.24701679186561687, 0.7429314878850911, 1.0]",[0],[0]
1753,"[1.0, 0.0, 0.22556873569099192, 1.0]",[0],[0]
1754,"[0.0, 0.035846313876961126, 0.6952137535822537, 1.0]",[0],[0]
1755,"[0.0, 0.02357346304694204, 0.6481633796519701, 1.0]",[0],[0]
1756,"[1.0, 0.13186610680434493, 0.23199614290409584, 1.0]",[0],[0]
1757,"[1.0, 0.551792858653665, 0.1922390681639349, 1.0]",[0],[0]
1758,"[0.0, 0.48607187146947584, 0.49637038100005526, 1.0]",[0],[0]
1759,"[0.0, 0.16774216639145972, 0.42871235802065594, 1.0]",[0],[0]
1760,"[0.0, 0.7399306707324633, 0.6839793494132879, 1.0]",[1],[1]
1761,"[1.0, 0.4152197954254977, 0.18188462698213234, 1.0]",[0],[0]
1762,"[0.0, 0.2543454808410596, 0.7955246145138343, 1.0]",[0],[0]
1763,"[1.0, 0.39482700764249534, 0.20712033818943484, 1.0]",[0],[0]
1764,"[0.0, 0.13584443430510912, 0.5694438714127205, 1.0]",[0],[0]
1765,"[1.0, 0.403236770721721, 0.16466638670434455, 1.0]",[0],[0]
1766,"[0.0, 0.11108094244683846, 0.5608483302685108, 1.0]",[0],[0]
1767,"[1.0, 0.2925583676307472, 0.18490438911337367, 1.0]",[0],[0]
1768,"[0.0, 0.4060294301622216, 0.6809747658422124, 1.0]",[0],[0]
1769,"[0.0, 0.2820501498835159, 0.5473894994719064, 1.0]",[0],[0]
1770,"[0.0, 0.08769230541329653, 0.7930066749023138, 1.0]",[0],[0]
1771,"[0.0, 0.451253322346756, 0.5945915944276771, 1.0]",[0],[0]
1772,"[1.0, 0.4900385675655723, 0.1167119752547101, 1.0]",[0],[0]
1773,"[0.0, 0.10132692685201347, 0.7573377772317955, 1.0]",[0],[0]
1774,"[1.0, 0.10558179937659544, 0.33710697366762854, 1.0]",[0],[0]
1775,"[0.0, 0.0, 0.5206107886229884, 1.0]",[0],[0]
1776,"[0.0, 0.28298076171733544, 0.5019386367517703, 1.0]",[0],[0]
1777,"[0.0, 0.10571994264648864, 0.47707542164242456, 1.0]",[0],[0]
1778,"[0.0, 0.22454286004611068, 0.44257451220502797, 1.0]",[0],[0]
1779,"[0.0, 0.358401444045134, 0.3403143330089243, 1.0]",[0],[0]
1780,"[1.0, 0.19407964998599328, 0.12973953793032839, 1.0]",[0],[0]
1781,"[0.0, 0.3901130519563497, 0.562532721496264, 1.0]",[0],[0]
1782,"[0.0, 0.1553681326184071, 0.4044253195328539, 1.0]",[0],[0]
1783,"[0.0, 0.22878796480537486, 0.49072425655409163, 1.0]",[0],[0]
1784,"[0.0, 0.2739647331771781, 0.3642402493233271, 1.0]",[0],[0]
1785,"[0.0, 0.41911070306927156, 0.5468945225758374, 1.0]",[0],[0]
1786,"[1.0, 0.23779046981967125, 0.14157193681049451, 1.0]",[0],[0]
1787,"[0.0, 0.42735742906931445, 0.5629972533384927, 1.0]",[0],[0]
1788,"[0.0, 0.3380976652251478, 0.4880966542395008, 1.0]",[0],[0]
1789,"[0.0, 0.49389338615187217, 0.38754628056652035, 1.0]",[0],[0]
1790,"[1.0, 0.22509850385268318, 0.19269504448795594, 1.0]",[0],[0]
1791,"[0.0, 0.27809134239153604, 0.5897191878565801, 1.0]",[0],[0]
1792,"[0.0, 0.05614407598664074, 0.4482753359648676, 1.0]",[0],[0]
1793,"[1.0, 0.519939640523933, 0.25382371330438047, 1.0]",[0],[0]
1794,"[0.0, 0.3114007423112842, 0.5990439999219136, 1.0]",[0],[0]
1795,"[1.0, 0.16653116278961264, 0.22396072364628755, 1.0]",[0],[0]
1796,"[0.0, 0.12875950093264021, 0.561823329456138, 1.0]",[0],[0]
1797,"[0.0, 0.2841129773444688, 0.5574137386498892, 1.0]",[0],[0]
1798,"[1.0, 0.6919958043562223, 0.2012889304212606, 1.0]",[0],[0]
1799,"[0.0, 0.16926138524468476, 0.16971985317870888, 1.0]",[0],[0]
1800,"[1.0, 0.5028405857932168, 0.3276896517040567, 1.0]",[0],[0]
1801,"[1.0, 0.4405720896825918, 0.26252659543223894, 1.0]",[0],[0]
1802,"[1.0, 0.04946068412598244, 0.18850576023345056, 1.0]",[0],[0]
1803,"[0.0, 0.4989947193969087, 0.3836081301535693, 1.0]",[0],[0]
1804,"[0.0, 0.36251201971466784, 0.5935798876716373, 1.0]",[0],[0]
1805,"[0.0, 0.2636003598154982, 0.6800541535297131, 1.0]",[0],[0]
1806,"[0.0, 0.43909174737773093, 0.6445560772793356, 1.0]",[0],[0]
1807,"[0.0, 0.28745243611264826, 0.5961671390852373, 1.0]",[0],[0]
1808,"[0.0, 0.0, 0.49205378386373866, 1.0]",[0],[0]
1809,"[1.0, 0.11012226755818393, 0.22738038195679508, 1.0]",[0],[0]
1810,"[1.0, 0.0, 0.23063304546614719, 1.0]",[0],[0]
1811,"[1.0, 0.40653610030554177, 0.236249881321306, 1.0]",[0],[0]
1812,"[1.0, 0.5483525763448881, 0.1756384996434636, 1.0]",[0],[0]
1813,"[0.0, 0.2687830107202464, 0.6513188341788169, 1.0]",[0],[0]
1814,"[0.0, 0.5544196633469014, 0.832807710763582, 1.0]",[0],[0]
1815,"[0.0, 0.2898721620939866, 0.4712576401331954, 1.0]",[0],[0]
1816,"[1.0, 0.13720013456269528, 0.2846253294160016, 1.0]",[0],[0]
1817,"[0.0, 0.490389064527928, 0.5241252939395201, 1.0]",[0],[0]
1818,"[1.0, 0.11904308498787375, 0.17056558804761238, 1.0]",[0],[0]
1819,"[1.0, 0.15308605407423548, 0.4027969515678671, 1.0]",[0],[0]
1820,"[0.0, 0.25326098650490475, 0.6260328674599378, 1.0]",[0],[0]
1821,"[1.0, 0.6960230319044688, 0.2557865076539033, 1.0]",[0],[0]
1822,"[0.0, 0.5852638255223128, 0.5997879075129557, 1.0]",[0],[0]
1823,"[0.0, 0.4238713908297783, 0.450550796590427, 1.0]",[0],[0]
1824,"[1.0, 0.623372889927151, 0.3148485312730748, 1.0]",[0],[0]
1825,"[0.0, 0.4235136129136401, 0.6221325129299656, 1.0]",[0],[0]
1826,"[0.0, 0.5958286755723996, 0.6177043245988161, 1.0]",[0],[0]
1827,"[0.0, 0.23866887654426522, 0.546833742659835, 1.0]",[0],[0]
1828,"[0.0, 0.45493066325786313, 0.9242032614457514, 1.0]",[0],[0]
1829,"[0.0, 0.0, 0.49930611098506916, 1.0]",[0],[0]
1830,"[0.0, 0.5108504562559242, 0.3357422425899637, 1.0]",[0],[0]
1831,"[0.0, 0.4713635962383496, 0.6104959443093977, 1.0]",[0],[0]
1832,"[0.0, 0.21548245377995082, 0.3319495200485956, 1.0]",[0],[0]
1833,"[0.0, 0.5458400113460814, 0.45428330899744984, 1.0]",[0],[0]
1834,"[1.0, 0.40347422113777026, 0.16399067209888, 1.0]",[0],[0]
1835,"[0.0, 0.43249479372999916, 0.2747156485017898, 1.0]",[0],[0]
1836,"[0.0, 0.29593038747525613, 0.6857602730851139, 1.0]",[0],[0]
1837,"[0.0, 0.5593810294291827, 0.4356435169322239, 1.0]",[0],[0]
1838,"[0.0, 0.09211732161373894, 0.4531224329364283, 1.0]",[0],[0]
1839,"[0.0, 0.4129212172288738, 0.31851509354857627, 1.0]",[0],[0]
1840,"[0.0, 0.33579863508646884, 0.5931812298434865, 1.0]",[0],[0]
1841,"[0.0, 0.014427627069996335, 0.5003222072719461, 1.0]",[0],[0]
1842,"[0.0, 0.13435185731547647, 0.6004406196743184, 1.0]",[0],[0]
1843,"[0.0, 0.48483389646609404, 0.6154947131186391, 1.0]",[0],[0]
1844,"[0.0, 0.5031571633665674, 0.7224683227963008, 1.0]",[0],[0]
1845,"[0.0, 0.47824644467779265, 0.525377714691126, 1.0]",[0],[0]
1846,"[1.0, 0.18880156667137507, 0.25686985315249655, 1.0]",[0],[0]
1847,"[0.0, 0.28893590471424296, 0.3380512514978437, 1.0]",[0],[0]
1848,"[1.0, 0.4892064818123297, 0.27094241161376026, 1.0]",[0],[0]
1849,"[1.0, 0.40506722231940206, 0.28574821943783174, 1.0]",[0],[0]
1850,"[0.0, 0.2685670807480635, 0.6414031798314426, 1.0]",[0],[0]
1851,"[0.0, 0.34400762449002353, 0.39353933471757974, 1.0]",[0],[0]
1852,"[0.0, 0.09611380067619935, 0.7585378900487736, 1.0]",[0],[0]
1853,"[1.0, 0.452412001788286, 0.26212242060079416, 1.0]",[0],[0]
1854,"[0.0, 0.5950141400598177, 0.6793496104730072, 1.0]",[0],[0]
1855,"[0.0, 0.0, 0.5248043277601457, 1.0]",[0],[0]
1856,"[1.0, 0.6102175242923451, 0.2886688482166883, 1.0]",[0],[0]
1857,"[0.0, 0.42368141919462016, 0.6162349321737839, 1.0]",[0],[0]
1858,"[1.0, 0.6396169336578781, 0.3094692822780793, 1.0]",[0],[0]
1859,"[1.0, 0.3856496359016765, 0.20562965610017478, 1.0]",[0],[0]
1860,"[0.0, 0.24224626814913547, 0.5592233717879276, 1.0]",[0],[0]
1861,"[0.0, 0.3170262994816949, 0.5853068224733396, 1.0]",[0],[0]
1862,"[0.0, 0.2274958921571558, 0.7652434823360247, 1.0]",[0],[0]
1863,"[0.0, 0.09403468344685473, 0.27358683423460356, 1.0]",[0],[0]
1864,"[0.0, 0.3994158270686389, 0.414610925080455, 1.0]",[0],[0]
1865,"[1.0, 0.1736806012081329, 0.20309977827828402, 1.0]",[0],[0]
1866,"[0.0, 0.22083565716543113, 0.42173575232387217, 1.0]",[0],[0]
1867,"[1.0, 0.552249966621992, 0.2322924190610922, 1.0]",[0],[0]
1868,"[1.0, 0.6622576603515277, 0.2288270611565313, 1.0]",[0],[0]
1869,"[0.0, 0.32140145109476703, 0.6403999107077504, 1.0]",[0],[0]
1870,"[0.0, 0.41651161128503317, 0.5236724589027011, 1.0]",[0],[0]
1871,"[0.0, 0.218126694673451, 0.6256022572052532, 1.0]",[0],[0]
1872,"[0.0, 0.0, 0.8430171587950852, 1.0]",[0],[0]
1873,"[1.0, 0.14266245494194976, 0.18625889173782786, 1.0]",[0],[0]
1874,"[1.0, 0.14391742727655568, 0.2635223537977236, 1.0]",[0],[0]
1875,"[1.0, 0.36521452639748786, 0.2323999409954143, 1.0]",[0],[0]
1876,"[0.0, 0.22520139315576543, 0.4232576036818542, 1.0]",[0],[0]
1877,"[0.0, 0.1705905050856185, 0.6493651919213999, 1.0]",[0],[0]
1878,"[0.0, 0.4698451560772168, 0.6837921187760478, 1.0]",[0],[0]
1879,"[0.0, 0.306668582243939, 0.5727987889522433, 1.0]",[0],[0]
1880,"[0.0, 0.48425586649570806, 0.5379502170763105, 1.0]",[0],[0]
1881,"[1.0, 0.641977055994418, 0.2365245938462364, 1.0]",[0],[0]
1882,"[0.0, 0.35693625886562175, 0.5184479452663916, 1.0]",[0],[0]
1883,"[1.0, 0.6421329014081368, 0.2764457272327389, 1.0]",[0],[0]
1884,"[0.0, 0.30911580028696556, 0.5915964128722265, 1.0]",[0],[0]
1885,"[0.0, 0.5903667761291723, 0.5700125598090183, 1.0]",[0],[0]
1886,"[0.0, 0.34237420195909146, 0.6081272380294451, 1.0]",[0],[0]
1887,"[0.0, 0.49234107633193713, 0.7802648478901819, 1.0]",[0],[0]
1888,"[0.0, 0.4173573950719394, 0.46426119677424604, 1.0]",[0],[0]
1889,"[0.0, 0.3580353357925853, 0.8741717084095044, 1.0]",[0],[0]
1890,"[0.0, 0.5515568941157964, 0.42938520063528884, 1.0]",[0],[0]
1891,"[1.0, 0.13485598684822397, 0.18639926727975178, 1.0]",[0],[0]
1892,"[0.0, 0.29790671452285455, 0.6200456821836033, 1.0]",[0],[0]
1893,"[0.0, 0.10284652030175853, 0.8627705883534812, 1.0]",[0],[0]
1894,"[0.0, 0.34177073431183447, 0.3690404494311551, 1.0]",[0],[0]
1895,"[0.0, 0.0, 0.4035597912433314, 1.0]",[0],[0]
1896,"[1.0, 0.2852979401777126, 0.24874358113090045, 1.0]",[0],[0]
1897,"[0.0, 0.2580343110490125, 0.19214887682500778, 1.0]",[0],[0]
1898,"[0.0, 0.16835243807231967, 0.6715011886912449, 1.0]",[0],[0]
1899,"[1.0, 0.5823823581116992, 0.15647870301944453, 1.0]",[0],[0]
1900,"[1.0, 0.4915131106506476, 0.17483533943154816, 1.0]",[0],[0]
1901,"[0.0, 0.17955292970389897, 0.4532490192676239, 1.0]",[0],[0]
1902,"[0.0, 0.1787104808168576, 0.7872337293152073, 1.0]",[0],[0]
1903,"[1.0, 0.6149796470705977, 0.20597897965764872, 1.0]",[0],[0]
1904,"[0.0, 0.43562510768472623, 0.455987051917337, 1.0]",[0],[0]
1905,"[1.0, 0.17164418161509845, 0.27173057737629375, 1.0]",[0],[0]
1906,"[0.0, 0.6451627441532186, 0.5444097984732655, 1.0]",[0],[0]
1907,"[1.0, 0.3990489500323641, 0.1507291922619897, 1.0]",[0],[0]
1908,"[0.0, 0.3869366098478304, 0.5976317244326621, 1.0]",[0],[0]
1909,"[0.0, 0.5300590307754667, 0.369538760793353, 1.0]",[0],[0]
1910,"[0.0, 0.30464465943644975, 0.43340784566976465, 1.0]",[0],[0]
1911,"[1.0, 0.31318894817703574, 0.23083027194498815, 1.0]",[0],[0]
1912,"[1.0, 0.4833732597540925, 0.20425358709573255, 1.0]",[0],[0]
1913,"[1.0, 0.24062334713005884, 0.23874406487107572, 1.0]",[0],[0]
1914,"[0.0, 0.321134053640359, 0.6258239789369023, 1.0]",[0],[0]
1915,"[0.0, 0.0, 0.6492467446608107, 1.0]",[0],[0]
1916,"[1.0, 0.31879017537316834, 0.25837969279319084, 1.0]",[0],[0]
1917,"[0.0, 0.39848705261511513, 0.5487002996921235, 1.0]",[0],[0]
1918,"[1.0, 0.48097686902995324, 0.2514505504442903, 1.0]",[0],[0]
1919,"[0.0, 0.1442496348642743, 0.5749829585204326, 1.0]",[0],[0]
1920,"[0.0, 0.3313930778999636, 0.45217359039533916, 1.0]",[0],[0]
1921,"[0.0, 0.5923717050131437, 0.5100583905646382, 1.0]",[0],[1]
1922,"[1.0, 0.19533377140668978, 0.24543811313738848, 1.0]",[0],[0]
1923,"[0.0, 0.3770834219811873, 0.6278608436652863, 1.0]",[0],[0]
1924,"[0.0, 0.1263373508299618, 0.565670556483702, 1.0]",[0],[0]
1925,"[0.0, 0.37328052131219186, 0.6072116405374676, 1.0]",[0],[0]
1926,"[0.0, 0.0, 0.6104393770954423, 1.0]",[0],[0]
1927,"[0.0, 0.63365169712515, 0.5646236744006387, 1.0]",[0],[0]
1928,"[1.0, 0.4848091063367424, 0.22935567646676722, 1.0]",[0],[0]
1929,"[0.0, 0.4057560862188138, 0.4437825678909711, 1.0]",[0],[0]
1930,"[1.0, 0.1392746818501234, 0.330608694244854, 1.0]",[0],[0]
1931,"[0.0, 0.28406492474485134, 0.3881269843898008, 1.0]",[0],[0]
1932,"[0.0, 0.12238714854678613, 0.5355753362152943, 1.0]",[0],[0]
1933,"[0.0, 0.46907874207072264, 0.5429693036097166, 1.0]",[0],[0]
1934,"[1.0, 0.35697437951490335, 0.320148362707504, 1.0]",[0],[0]
1935,"[0.0, 0.20246083089488065, 0.5503562161262155, 1.0]",[0],[0]
1936,"[0.0, 0.07023944116127655, 0.1724754439517707, 1.0]",[0],[0]
1937,"[0.0, 0.14459382686575167, 0.8333529880997547, 1.0]",[0],[0]
1938,"[0.0, 0.12797118453925246, 0.5844417966413817, 1.0]",[0],[0]
1939,"[0.0, 0.37228785040481077, 0.6634181236235228, 1.0]",[0],[0]
1940,"[0.0, 0.2902555887012883, 0.7230655221214358, 1.0]",[0],[0]
1941,"[0.0, 0.11770064856653656, 0.6367901742256784, 1.0]",[0],[0]
1942,"[0.0, 0.3414170927429885, 0.631242603732715, 1.0]",[0],[0]
1943,"[0.0, 0.05372911570338088, 0.46609085058606503, 1.0]",[0],[0]
1944,"[0.0, 0.20607391695560065, 0.5048171042985258, 1.0]",[0],[0]
1945,"[1.0, 0.38059150840752975, 0.1744641883040861, 1.0]",[0],[0]
1946,"[0.0, 0.162788075837848, 0.7688791899798899, 1.0]",[0],[0]
1947,"[1.0, 0.017334074515289812, 0.18106222829247548, 1.0]",[0],[0]
1948,"[0.0, 0.16750217189879335, 0.6981421654384025, 1.0]",[0],[0]
1949,"[0.0, 0.1489930089416532, 0.6088315253919953, 1.0]",[0],[0]
1950,"[1.0, 0.0631565719689678, 0.21982826628438035, 1.0]",[0],[0]
1951,"[0.0, 0.22698587215723548, 0.4455833616504441, 1.0]",[0],[0]
1952,"[0.0, 0.03768261849723272, 0.6540834232977404, 1.0]",[0],[0]
1953,"[0.0, 0.17941876221302197, 0.5063786061121435, 1.0]",[0],[0]
1954,"[0.0, 0.5334941456640799, 0.5440791989825072, 1.0]",[0],[0]
1955,"[0.0, 0.305764029563828, 0.5159465117362261, 1.0]",[0],[0]
1956,"[1.0, 0.10919326283875151, 0.18057470252470342, 1.0]",[0],[0]
1957,"[1.0, 0.8793669541542565, 0.25506105593237516, 1.0]",[1],[1]
1958,"[0.0, 0.3328427402110903, 0.5967850113034744, 1.0]",[0],[0]
1959,"[1.0, 0.44839645330281813, 0.2073081785905992, 1.0]",[0],[0]
1960,"[1.0, 0.3692709992607922, 0.17781164633414948, 1.0]",[0],[0]
1961,"[0.0, 0.17856210973959633, 0.47210817520990095, 1.0]",[0],[0]
1962,"[0.0, 0.39857266202900277, 0.6147473471301793, 1.0]",[0],[0]
1963,"[0.0, 0.232277223339263, 0.42803305421667937, 1.0]",[0],[0]
1964,"[1.0, 0.39813196050667204, 0.18442255305580255, 1.0]",[0],[0]
1965,"[1.0, 0.6065637509764374, 0.25936973108393485, 1.0]",[0],[0]
1966,"[0.0, 0.26598001994313747, 0.7234067463157784, 1.0]",[0],[0]
1967,"[0.0, 0.16203396949143078, 0.3912273004848124, 1.0]",[0],[0]
1968,"[0.0, 0.3905918200652037, 0.46908160070486565, 1.0]",[0],[0]
1969,"[0.0, 0.2222465917797325, 0.67562366683648, 1.0]",[0],[0]
1970,"[0.0, 0.23258241823430884, 0.5129659018623353, 1.0]",[0],[0]
1971,"[1.0, 0.27769128525093023, 0.3279047376159097, 1.0]",[0],[0]
1972,"[0.0, 0.18607917713766225, 0.5033810889602643, 1.0]",[0],[0]
1973,"[0.0, 0.32961895830252697, 0.3332041824176928, 1.0]",[0],[0]
1974,"[0.0, 0.1621766186944416, 0.6415038439138592, 1.0]",[0],[0]
1975,"[1.0, 0.5250264242939551, 0.3090024097557659, 1.0]",[0],[0]
1976,"[0.0, 0.129835039725782, 0.5835846110434966, 1.0]",[0],[0]
1977,"[0.0, 0.2581984512345119, 0.7018869598208561, 1.0]",[0],[0]
1978,"[0.0, 0.39815221765268966, 0.5114295553524253, 1.0]",[0],[0]
1979,"[0.0, 0.1454292152695762, 0.6034720514065403, 1.0]",[0],[0]
1980,"[1.0, 0.5549568746161317, 0.2382035480352301, 1.0]",[0],[1]
1981,"[0.0, 0.2116985266149505, 0.4713869669671479, 1.0]",[0],[0]
1982,"[0.0, 0.26811504529809643, 0.48046366872966506, 1.0]",[0],[0]
1983,"[0.0, 0.3230889752640223, 0.7364558645308319, 1.0]",[0],[0]
1984,"[0.0, 0.20677188249933343, 0.606426551898154, 1.0]",[0],[0]
1985,"[0.0, 0.2294213677742535, 0.33254912339342074, 1.0]",[0],[0]
1986,"[1.0, 0.1212343481194126, 0.2535955420620569, 1.0]",[0],[0]
1987,"[1.0, 0.7665514117979607, 0.22480748651286617, 1.0]",[1],[1]
1988,"[1.0, 0.2731034811120862, 0.21806354958258348, 1.0]",[0],[0]
1989,"[1.0, 0.20337949802375488, 0.16965284042569329, 1.0]",[0],[0]
1990,"[0.0, 0.3555695706443782, 0.8134518967464666, 1.0]",[0],[0]
1991,"[0.0, 0.21236574932405655, 0.5575861372399461, 1.0]",[0],[0]
1992,"[0.0, 0.2288460622654931, 0.46397750761203893, 1.0]",[0],[0]
1993,"[0.0, 0.39196307314232026, 0.5581486106607245, 1.0]",[0],[0]
1994,"[0.0, 0.36592343450723075, 0.35834736517828236, 1.0]",[0],[0]
1995,"[0.0, 0.30214656053921907, 0.6274472955340029, 1.0]",[0],[0]
1996,"[0.0, 0.0, 0.5375114911083578, 1.0]",[0],[0]
1997,"[1.0, 0.4943074526296762, 0.38074065827988796, 1.0]",[0],[0]
1998,"[1.0, 0.31146975890393813, 0.24847992995438334, 1.0]",[0],[0]
1999,"[1.0, 0.4757997126721496, 0.22207642492945098, 1.0]",[0],[0]
